p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
0.767609179019928,0.7968319654464722,4.687024386385019e-7,0.6789773106575012,0.7617286443710327,-0.027704594656825066,0.6097349524497986,0.6749928593635559,-0.041719526052474976,0.5673014521598816,0.5990830063819885,-0.054079819470644,0.5226151943206787,0.5483570098876953,-0.06754320859909058,0.6746166944503784,0.524022102355957,-0.030660316348075867,0.630673348903656,0.417629599571228,-0.0549849234521389,0.6030765175819397,0.3506127595901489,-0.07433146983385086,0.5802278518676758,0.29247137904167175,-0.0896616280078888,0.7344986796379089,0.5037281513214111,-0.03914564475417137,0.7209678888320923,0.36997032165527344,-0.061037786304950714,0.7116724848747253,0.2845664322376251,-0.08213796466588974,0.7004512548446655,0.2104603350162506,-0.09831666201353073,0.789743185043335,0.5191593170166016,-0.05144936963915825,0.8056678175926208,0.3968772292137146,-0.08083688467741013,0.8120777010917664,0.31394314765930176,-0.1032947227358818,0.8121181726455688,0.23593297600746155,-0.11890771239995956,0.8392483592033386,0.5612624883651733,-0.06516731530427933,0.8819798231124878,0.4784153401851654,-0.09418714046478271,0.9076756238937378,0.41832712292671204,-0.10770709067583084,0.9263204336166382,0.3575640618801117,-0.1166449710726738
0.7691357135772705,0.7964985370635986,4.7053066509761265e-7,0.6803605556488037,0.7611493468284607,-0.028115810826420784,0.6107134819030762,0.6741764545440674,-0.04206034913659096,0.5680398344993591,0.597588300704956,-0.0542759895324707,0.5230491161346436,0.5467280149459839,-0.06745527684688568,0.676160454750061,0.5237007737159729,-0.0307516697794199,0.631470263004303,0.4166795611381531,-0.05492786690592766,0.6038042902946472,0.34875452518463135,-0.07403074204921722,0.5814236402511597,0.2896173596382141,-0.08927904069423676,0.7358008027076721,0.5033205151557922,-0.03888598084449768,0.7214943170547485,0.3694533705711365,-0.06065306067466736,0.7120373249053955,0.28341665863990784,-0.08139980584383011,0.7010034918785095,0.20868006348609924,-0.09738500416278839,0.791292130947113,0.5186145305633545,-0.05087488144636154,0.806783139705658,0.3972212076187134,-0.0801527351140976,0.8129682540893555,0.31444495916366577,-0.10237330198287964,0.8134962320327759,0.2365560233592987,-0.11779165267944336,0.8408524990081787,0.5609012246131897,-0.0643942803144455,0.8837630748748779,0.4779677093029022,-0.09330368041992188,0.9096355438232422,0.4182840585708618,-0.10685141384601593,0.928414523601532,0.3576715588569641,-0.1158076748251915
0.7704893350601196,0.7937600612640381,4.6883090476512734e-7,0.6814509034156799,0.7583603858947754,-0.028153015300631523,0.6113930940628052,0.6726936101913452,-0.04226505011320114,0.5684814453125,0.5966688394546509,-0.05465749651193619,0.524456262588501,0.5449596047401428,-0.06798789650201797,0.6769205331802368,0.521274983882904,-0.030782146379351616,0.6329675316810608,0.4137819707393646,-0.054884880781173706,0.6057258248329163,0.34544408321380615,-0.07412727922201157,0.583830714225769,0.2862752377986908,-0.08947571367025375,0.7366310954093933,0.5015603303909302,-0.03899640217423439,0.7219403982162476,0.3678772449493408,-0.06065475940704346,0.7127103209495544,0.2824009954929352,-0.08151726424694061,0.7024195194244385,0.20796248316764832,-0.09771838784217834,0.7922558188438416,0.5166271924972534,-0.05110462009906769,0.8076077103614807,0.39368322491645813,-0.08055087924003601,0.8138132095336914,0.31090790033340454,-0.10306192189455032,0.8143035769462585,0.23267775774002075,-0.11880828440189362,0.8419412970542908,0.5587666630744934,-0.06474766880273819,0.8853356838226318,0.47573578357696533,-0.09442131966352463,0.9116219282150269,0.4157909154891968,-0.10851914435625076,0.9307364225387573,0.3544396162033081,-0.11789873987436295
0.7716156244277954,0.7927535772323608,4.712502175152622e-7,0.6829078197479248,0.7578543424606323,-0.028414858505129814,0.6126782894134521,0.6715232133865356,-0.042244087904691696,0.5700589418411255,0.5951966643333435,-0.054317910224199295,0.5261309146881104,0.5435920357704163,-0.06724802404642105,0.6776585578918457,0.5195823311805725,-0.0300846416503191,0.6340158581733704,0.41312018036842346,-0.0535757802426815,0.6071916222572327,0.3455567955970764,-0.07227164506912231,0.5863879323005676,0.28630274534225464,-0.08734250068664551,0.737311840057373,0.49888333678245544,-0.037962593138217926,0.7226700782775879,0.366332083940506,-0.059370070695877075,0.7128637433052063,0.2806072533130646,-0.0799783319234848,0.7024126052856445,0.206192284822464,-0.09596258401870728,0.792963445186615,0.5133682489395142,-0.049808066338300705,0.8080317378044128,0.39209020137786865,-0.07912203669548035,0.814195990562439,0.30978336930274963,-0.10155706852674484,0.8150351643562317,0.2323436141014099,-0.1171417161822319,0.8429164886474609,0.5552630424499512,-0.0631948709487915,0.8861396908760071,0.4732426702976227,-0.09259447455406189,0.9125019311904907,0.4136688709259033,-0.10680903494358063,0.9324393272399902,0.35303211212158203,-0.11617124825716019
0.7722221612930298,0.7905173301696777,4.6864991531947453e-7,0.6832891702651978,0.7558854818344116,-0.02792130969464779,0.6131793260574341,0.6702903509140015,-0.04171101748943329,0.5703079104423523,0.5942225456237793,-0.05387672781944275,0.5255199670791626,0.5429719686508179,-0.06701114028692245,0.6773532032966614,0.5169363021850586,-0.029431339353322983,0.6338565945625305,0.4104505181312561,-0.05293652415275574,0.6071783304214478,0.3427687883377075,-0.07185462862253189,0.5858855843544006,0.28425079584121704,-0.0870119109749794,0.7376898527145386,0.49675270915031433,-0.03769376873970032,0.7230907678604126,0.36394500732421875,-0.058349840342998505,0.7136837840080261,0.27903103828430176,-0.07874949276447296,0.7034991979598999,0.20574668049812317,-0.0947045236825943,0.7933996915817261,0.5123324990272522,-0.04991646483540535,0.8085858225822449,0.39021632075309753,-0.07852155715227127,0.8150336742401123,0.30797213315963745,-0.10074463486671448,0.8154504299163818,0.23075199127197266,-0.11652872711420059,0.8430237770080566,0.5548794865608215,-0.06364918500185013,0.8861329555511475,0.4731883704662323,-0.09282410889863968,0.912429690361023,0.4139264225959778,-0.10678476095199585,0.9315334558486938,0.35329103469848633,-0.11618682742118835
0.7716831564903259,0.7891765832901001,4.6214867666094506e-7,0.683020293712616,0.7537619471549988,-0.0268857404589653,0.6136302947998047,0.6672621965408325,-0.03985181078314781,0.5712287425994873,0.5919896364212036,-0.05132343992590904,0.5267380475997925,0.5420560240745544,-0.06376289576292038,0.6782780289649963,0.5154410600662231,-0.02825208753347397,0.6354181170463562,0.409240186214447,-0.050981853157281876,0.6090571880340576,0.3418461084365845,-0.06928521394729614,0.5884042978286743,0.28315460681915283,-0.0840303897857666,0.7381724119186401,0.4952033758163452,-0.03663519769906998,0.7236077189445496,0.36275142431259155,-0.05687422305345535,0.7140885591506958,0.27793753147125244,-0.07668627053499222,0.7036669850349426,0.2050842046737671,-0.09217154234647751,0.794003963470459,0.5103489756584167,-0.04887539893388748,0.809392511844635,0.3884637653827667,-0.07702785730361938,0.8161371946334839,0.30667632818222046,-0.09854783117771149,0.8169384598731995,0.23052266240119934,-0.11369150876998901,0.8436138033866882,0.5524928569793701,-0.06262426823377609,0.8868976831436157,0.47044679522514343,-0.09114678204059601,0.9130566120147705,0.41093212366104126,-0.1045825332403183,0.9321171641349792,0.35078227519989014,-0.11346379667520523
0.772451639175415,0.7875193357467651,4.647571927307581e-7,0.6846145391464233,0.7518555521965027,-0.027642851695418358,0.6149200201034546,0.6665629148483276,-0.040952373296022415,0.5718784332275391,0.5912653803825378,-0.052555546164512634,0.5278140306472778,0.541016161441803,-0.06495501101016998,0.6792068481445312,0.5138334035873413,-0.02912168949842453,0.6347587704658508,0.40712741017341614,-0.05204363912343979,0.6081016659736633,0.3392418622970581,-0.07013093680143356,0.5873782634735107,0.28077226877212524,-0.0845780223608017,0.7390985488891602,0.4938114583492279,-0.036999329924583435,0.7242843508720398,0.3608143925666809,-0.05753239616751671,0.7147767543792725,0.2762083113193512,-0.0772407278418541,0.7039591670036316,0.20362234115600586,-0.09242723137140274,0.7945196628570557,0.5084297060966492,-0.04880157485604286,0.8105380535125732,0.38796937465667725,-0.0772407278418541,0.8164172172546387,0.3055820167064667,-0.09913887083530426,0.8166948556900024,0.22870242595672607,-0.11438224464654922,0.8434927463531494,0.5504933595657349,-0.06211109831929207,0.8871588110923767,0.4695585370063782,-0.09094839543104172,0.913177490234375,0.4103679060935974,-0.10471294075250626,0.9324374794960022,0.3501739501953125,-0.11375658959150314
0.772999107837677,0.7864141464233398,4.6639388529001735e-7,0.6846715807914734,0.750403642654419,-0.0271993987262249,0.6156084537506104,0.6650732159614563,-0.040649961680173874,0.5730158090591431,0.590011715888977,-0.05252395197749138,0.5285898447036743,0.5401433110237122,-0.0652785524725914,0.6796953678131104,0.512813925743103,-0.02897481434047222,0.6360328197479248,0.4060629606246948,-0.05215466395020485,0.6096252799034119,0.3384481966495514,-0.0705621987581253,0.5889058113098145,0.2798002362251282,-0.08533366769552231,0.7397013902664185,0.4927929937839508,-0.037326380610466,0.7253419160842896,0.3603450655937195,-0.05812006816267967,0.716116189956665,0.2749181389808655,-0.07806156575679779,0.7059824466705322,0.20177912712097168,-0.09351479262113571,0.7953522205352783,0.5083287358283997,-0.04959806427359581,0.8114001750946045,0.3882497549057007,-0.07800474762916565,0.817774772644043,0.30695781111717224,-0.09965063631534576,0.8185100555419922,0.23080682754516602,-0.11470618098974228,0.8443784713745117,0.5513152480125427,-0.06340371817350388,0.8875616788864136,0.46984434127807617,-0.09209445863962173,0.9135020971298218,0.4102499485015869,-0.10561604797840118,0.9323326945304871,0.34972870349884033,-0.11453574150800705
0.7732234597206116,0.7850897908210754,4.642164981305541e-7,0.6847922801971436,0.7492327690124512,-0.02678290754556656,0.616058349609375,0.6636074781417847,-0.03991233929991722,0.5733001232147217,0.588564395904541,-0.0515829436480999,0.5287097096443176,0.5386430025100708,-0.06418833136558533,0.6803755760192871,0.5119565725326538,-0.027646873146295547,0.6370028853416443,0.40521687269210815,-0.0503365732729435,0.6106082201004028,0.33718836307525635,-0.06860730051994324,0.5899563431739807,0.27869972586631775,-0.08333718776702881,0.7400079965591431,0.49180853366851807,-0.03611655905842781,0.7255018949508667,0.35952919721603394,-0.056568443775177,0.7161365747451782,0.2743786871433258,-0.07670874148607254,0.7058423161506653,0.20130208134651184,-0.09234508872032166,0.7954420447349548,0.5068387985229492,-0.048467006534338,0.8113484382629395,0.38614773750305176,-0.07682204991579056,0.8180181980133057,0.3045322597026825,-0.09863361716270447,0.8187201023101807,0.22823789715766907,-0.11393003910779953,0.8449530005455017,0.5488483905792236,-0.062262117862701416,0.8886857628822327,0.46698787808418274,-0.09081544727087021,0.9153072834014893,0.4076533913612366,-0.10429896414279938,0.9348679780960083,0.3476313650608063,-0.11319354921579361
0.7737417221069336,0.7833110094070435,4.6084835503279464e-7,0.6857666373252869,0.7486171722412109,-0.027943389490246773,0.6166728138923645,0.6627333760261536,-0.04131132364273071,0.5732706785202026,0.5875551700592041,-0.05307397618889809,0.528619110584259,0.5379368662834167,-0.065632164478302,0.6812673807144165,0.5094255805015564,-0.028156479820609093,0.6366272568702698,0.40332669019699097,-0.0513976514339447,0.6102609038352966,0.3357963263988495,-0.07012128829956055,0.5899819135665894,0.2775214612483978,-0.08489562571048737,0.7412945032119751,0.489451140165329,-0.03591300919651985,0.7263054251670837,0.3573586642742157,-0.05600043013691902,0.7166661620140076,0.2727409601211548,-0.07569007575511932,0.7057321667671204,0.20031002163887024,-0.09091900289058685,0.7970705628395081,0.5045194029808044,-0.047789305448532104,0.8132359981536865,0.384909451007843,-0.07563325017690659,0.8192768096923828,0.30356428027153015,-0.09682874381542206,0.8193444609642029,0.22767263650894165,-0.11165990680456161,0.8456692695617676,0.5471535921096802,-0.06137033551931381,0.8890146613121033,0.4666607081890106,-0.08961205184459686,0.91474449634552,0.40811094641685486,-0.1027953028678894,0.9333059787750244,0.34814944863319397,-0.11131896823644638
