p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
0.9385594129562378,0.7065280675888062,6.640030960625154e-7,0.830158531665802,0.6827065348625183,-0.05246571823954582,0.7449827194213867,0.571237325668335,-0.072756327688694,0.7045682668685913,0.4573351740837097,-0.08703221380710602,0.6603914499282837,0.36257725954055786,-0.10051096975803375,0.7930658459663391,0.3618868589401245,-0.03876955434679985,0.7387825846672058,0.22046826779842377,-0.07351722568273544,0.7023118138313293,0.12596586346626282,-0.10384443402290344,0.6757009625434875,0.04550477862358093,-0.12594670057296753,0.8645437359809875,0.32517915964126587,-0.03866085782647133,0.8528063297271729,0.15719351172447205,-0.06058196350932121,0.8495170474052429,0.05350083112716675,-0.08311902731657028,0.8509702682495117,-0.03162160515785217,-0.10152550041675568,0.9297473430633545,0.33080220222473145,-0.04655969887971878,0.9394737482070923,0.17371632158756256,-0.0713069960474968,0.9489041566848755,0.07272490859031677,-0.08906127512454987,0.9587109684944153,-0.016270220279693604,-0.10391690582036972,0.9910135269165039,0.3709435760974884,-0.05989352613687515,1.019561529159546,0.25979316234588623,-0.08522055298089981,1.0415899753570557,0.18467572331428528,-0.09391652792692184,1.061273217201233,0.11482113599777222,-0.10014864802360535
0.9445164203643799,0.7046282887458801,6.03036426127801e-7,0.8335297703742981,0.6833124160766602,-0.05505046993494034,0.7465710639953613,0.5749067664146423,-0.07508547604084015,0.7063882946968079,0.4612087607383728,-0.0887107402086258,0.6653949022293091,0.3614080250263214,-0.10072441399097443,0.7949197888374329,0.3604585528373718,-0.03507040813565254,0.7393558025360107,0.21897418797016144,-0.06776005029678345,0.7044543623924255,0.12522479891777039,-0.09698844701051712,0.6797010898590088,0.04431602358818054,-0.11852515488862991,0.866119921207428,0.3236420750617981,-0.03320242837071419,0.8515431880950928,0.16276879608631134,-0.053145863115787506,0.8473090529441833,0.06454485654830933,-0.07431630790233612,0.8478949666023254,-0.01599252223968506,-0.09186065942049026,0.9305506348609924,0.3274981379508972,-0.04014325514435768,0.9372478723526001,0.17446157336235046,-0.06332818418741226,0.9434476494789124,0.07618096470832825,-0.07896793633699417,0.9507408142089844,-0.011969506740570068,-0.0924466997385025,0.9915062785148621,0.3643549680709839,-0.05310923233628273,1.0132068395614624,0.2515496015548706,-0.07684356719255447,1.0305448770523071,0.176924929022789,-0.08453524857759476,1.0458447933197021,0.10660174489021301,-0.0901758149266243
0.9446179866790771,0.7009795308113098,6.534930889756652e-7,0.8343198895454407,0.6827378273010254,-0.05585699528455734,0.7470821142196655,0.5776457786560059,-0.07796025276184082,0.7066384553909302,0.46425551176071167,-0.09327645599842072,0.6651642322540283,0.36511966586112976,-0.10750383138656616,0.7940624952316284,0.3620385229587555,-0.04224661365151405,0.7407481670379639,0.22039343416690826,-0.07665365189313889,0.7047702074050903,0.12656012177467346,-0.10641501098871231,0.6788328289985657,0.04675912857055664,-0.12826420366764069,0.8656050562858582,0.32618919014930725,-0.04079483821988106,0.8532870411872864,0.16171249747276306,-0.06264402717351913,0.8475783467292786,0.061413705348968506,-0.08514652401208878,0.8458371758460999,-0.02163463830947876,-0.10387440770864487,0.9302237033843994,0.33102947473526,-0.047654468566179276,0.9397444725036621,0.1758938878774643,-0.07273385673761368,0.9460642337799072,0.07532766461372375,-0.09109880030155182,0.9520195126533508,-0.01349589228630066,-0.10685054212808609,0.9905256032943726,0.3707238733768463,-0.060176022350788116,1.0179202556610107,0.26029306650161743,-0.08630794286727905,1.0380964279174805,0.18583053350448608,-0.09647036343812943,1.0550261735916138,0.11648207902908325,-0.10401958227157593
0.9443069100379944,0.7000747919082642,6.457233325818379e-7,0.8337457180023193,0.6813280582427979,-0.05404309555888176,0.7477546334266663,0.5745858550071716,-0.07547273486852646,0.708666980266571,0.46221813559532166,-0.09048069268465042,0.665989100933075,0.3657086193561554,-0.10462281107902527,0.7938951849937439,0.36221909523010254,-0.04094720259308815,0.7410122156143188,0.22125695645809174,-0.07518412172794342,0.7057896256446838,0.1274298131465912,-0.10498359054327011,0.6799532175064087,0.04772263765335083,-0.12684613466262817,0.865622878074646,0.32627707719802856,-0.0405864343047142,0.8528015613555908,0.1618393510580063,-0.06309838593006134,0.8471835255622864,0.06036975979804993,-0.08658440411090851,0.8456282615661621,-0.02384084463119507,-0.10599374026060104,0.9308282136917114,0.33045920729637146,-0.048342958092689514,0.9381709694862366,0.17445392906665802,-0.07377711683511734,0.9438686370849609,0.07189995050430298,-0.09271746128797531,0.9499344825744629,-0.0181196928024292,-0.10859126597642899,0.9917212724685669,0.3684384822845459,-0.06154707446694374,1.014498233795166,0.25386422872543335,-0.0873059332370758,1.0315585136413574,0.17652900516986847,-0.09704667329788208,1.0456135272979736,0.10519176721572876,-0.10440634936094284
0.9418364763259888,0.7019416093826294,6.666595595561375e-7,0.8323113918304443,0.6814924478530884,-0.05481985583901405,0.7478122711181641,0.5730434656143188,-0.07679102569818497,0.7093244791030884,0.45967093110084534,-0.09227889031171799,0.6658445596694946,0.36395734548568726,-0.10697435587644577,0.7952687740325928,0.360255628824234,-0.043870292603969574,0.7422452569007874,0.220228374004364,-0.07938434183597565,0.7065318822860718,0.125951886177063,-0.1096397116780281,0.6807370185852051,0.04612502455711365,-0.13175493478775024,0.8679165840148926,0.3246919810771942,-0.0436541810631752,0.8552160859107971,0.16050724685192108,-0.06706608086824417,0.8497598171234131,0.05851975083351135,-0.09047798067331314,0.8484306335449219,-0.025863826274871826,-0.10971174389123917,0.9339766502380371,0.3311229646205902,-0.051542192697525024,0.9426774978637695,0.1768006682395935,-0.07808768004179001,0.9494104385375977,0.07451435923576355,-0.09739348292350769,0.9564383029937744,-0.015552401542663574,-0.11352968215942383,0.99641352891922,0.3722974359989166,-0.06490498036146164,1.0250780582427979,0.26268434524536133,-0.0924229696393013,1.045904517173767,0.18722635507583618,-0.10301234573125839,1.063661813735962,0.11745855212211609,-0.11072025448083878
0.9434496164321899,0.7009668350219727,6.353227490762947e-7,0.8333635330200195,0.6824398040771484,-0.05580448731780052,0.7467246055603027,0.5728038549423218,-0.07705646008253098,0.7080169320106506,0.45712515711784363,-0.09122443944215775,0.6631998419761658,0.3612758219242096,-0.10452498495578766,0.7967637777328491,0.3616076111793518,-0.04264850914478302,0.7418911457061768,0.2198655605316162,-0.07640589028596878,0.706580638885498,0.12533161044120789,-0.105898417532444,0.6807019710540771,0.04397481679916382,-0.12780095636844635,0.8678407073020935,0.3246973752975464,-0.040841370820999146,0.8542616963386536,0.15983331203460693,-0.06288847327232361,0.8500127196311951,0.058879196643829346,-0.08594758808612823,0.8503718376159668,-0.025531649589538574,-0.1051032766699791,0.93211829662323,0.3292989134788513,-0.0471663624048233,0.9389005303382874,0.17360851168632507,-0.07250247150659561,0.9458395838737488,0.07223445177078247,-0.09136901050806046,0.9526009559631348,-0.01835969090461731,-0.10727184265851974,0.992525577545166,0.3663431704044342,-0.059021200984716415,1.0158991813659668,0.25159263610839844,-0.08464644849300385,1.034213900566101,0.17515766620635986,-0.09447728842496872,1.049572467803955,0.10300391912460327,-0.10199499130249023
0.9404032826423645,0.7017263174057007,6.407714749911975e-7,0.8313288688659668,0.6817706227302551,-0.05429146811366081,0.7458745241165161,0.5721346735954285,-0.07494465261697769,0.7072087526321411,0.4574298560619354,-0.0890510305762291,0.6636742353439331,0.36122846603393555,-0.10236165672540665,0.79352205991745,0.36055445671081543,-0.04043828323483467,0.7399237751960754,0.21842993795871735,-0.07443826645612717,0.7048579454421997,0.12417817115783691,-0.10417017340660095,0.679103672504425,0.043263792991638184,-0.12616164982318878,0.8642142415046692,0.3240601122379303,-0.039461687207221985,0.8516327738761902,0.1597946435213089,-0.06163401901721954,0.8460321426391602,0.05816271901130676,-0.08492762595415115,0.8440251350402832,-0.026460886001586914,-0.10417017340660095,0.9285615682601929,0.3281083405017853,-0.04658721759915352,0.936241090297699,0.17322777211666107,-0.07165316492319107,0.9428169131278992,0.07231307029724121,-0.09020847082138062,0.9498700499534607,-0.017236948013305664,-0.105833999812603,0.9884281158447266,0.36558571457862854,-0.05931912735104561,1.0130990743637085,0.2524226903915405,-0.08471060544252396,1.030992031097412,0.17547565698623657,-0.09447655826807022,1.046964406967163,0.10309803485870361,-0.10192762315273285
0.9384334087371826,0.702082097530365,6.315258360700682e-7,0.8293597102165222,0.6827582716941833,-0.054785262793302536,0.7447968125343323,0.5733078718185425,-0.0758955106139183,0.7064658403396606,0.45930686593055725,-0.09052422642707825,0.6634122133255005,0.36281412839889526,-0.1045011654496193,0.7916085124015808,0.35985442996025085,-0.04059106111526489,0.7382861375808716,0.219387948513031,-0.07538857311010361,0.703056275844574,0.12573084235191345,-0.10587714612483978,0.6774381399154663,0.04563415050506592,-0.1283271461725235,0.8621437549591064,0.3233660161495209,-0.039685819298028946,0.8499734997749329,0.16003364324569702,-0.0625341385602951,0.8440786004066467,0.05935370922088623,-0.08639632910490036,0.841883659362793,-0.02497991919517517,-0.10609439760446548,0.9261165261268616,0.32755178213119507,-0.04703638702630997,0.9347069263458252,0.17470915615558624,-0.07238317281007767,0.9411278963088989,0.07533544301986694,-0.09110358357429504,0.948381781578064,-0.013275355100631714,-0.10696342587471008,0.9858024716377258,0.36609771847724915,-0.060108084231615067,1.011667251586914,0.25619858503341675,-0.08574454486370087,1.0303171873092651,0.18047696352005005,-0.09581084549427032,1.047108769416809,0.10962817072868347,-0.1034872904419899
0.9406334161758423,0.7002277374267578,6.420314662136661e-7,0.8308922052383423,0.6811258792877197,-0.054206572473049164,0.7452296018600464,0.5720705986022949,-0.07531707733869553,0.7057372331619263,0.458179771900177,-0.090090811252594,0.6630808711051941,0.36120927333831787,-0.10377824306488037,0.7919483184814453,0.3580324351787567,-0.038527581840753555,0.7390927076339722,0.21738220751285553,-0.07263752818107605,0.7034932971000671,0.12417960166931152,-0.10283678025007248,0.6772492527961731,0.044475287199020386,-0.12506979703903198,0.8622040152549744,0.32134899497032166,-0.03769474849104881,0.8505672812461853,0.15814104676246643,-0.06028987467288971,0.8451021909713745,0.05714195966720581,-0.08393508940935135,0.8433631062507629,-0.026236295700073242,-0.10341614484786987,0.9256394505500793,0.32414886355400085,-0.045154035091400146,0.9341901540756226,0.17100928723812103,-0.07021144777536392,0.9394510984420776,0.0706331729888916,-0.0889320895075798,0.945637583732605,-0.01853349804878235,-0.10479212552309036,0.9854519963264465,0.3610565960407257,-0.05829831585288048,1.0112767219543457,0.24861618876457214,-0.08328330516815186,1.0300699472427368,0.17124396562576294,-0.09327730536460876,1.0466208457946777,0.09920921921730042,-0.1008814349770546
0.9378969669342041,0.6989664435386658,6.25334848791681e-7,0.8283568024635315,0.6781623363494873,-0.05351930484175682,0.7438431978225708,0.5691508054733276,-0.07435450702905655,0.7053174376487732,0.45622700452804565,-0.08892104029655457,0.6618977189064026,0.3596784472465515,-0.10261792689561844,0.7899785041809082,0.356907457113266,-0.03855419158935547,0.7368839383125305,0.21580787003040314,-0.07243405282497406,0.7016303539276123,0.12351056933403015,-0.1027628630399704,0.6753127574920654,0.04345634579658508,-0.12530112266540527,0.8602513670921326,0.32140791416168213,-0.038155604153871536,0.847744882106781,0.15820056200027466,-0.06058515980839729,0.841616690158844,0.05771702527999878,-0.08522505313158035,0.8382225036621094,-0.026841431856155396,-0.10566167533397675,0.9235270619392395,0.3259510099887848,-0.04583745449781418,0.9311456084251404,0.17203517258167267,-0.07069475948810577,0.9356863498687744,0.07065179944038391,-0.09000809490680695,0.9407348036766052,-0.019499868154525757,-0.10645885020494461,0.9828768372535706,0.3635566830635071,-0.058990806341171265,1.004044771194458,0.24979884922504425,-0.08326835185289383,1.0188132524490356,0.1732776015996933,-0.09268949180841446,1.0307916402816772,0.1016964316368103,-0.10029887408018112
